Lieu	N° région, département	Série	Unité	2006	2012
LANDES	40	OC30321-Surface des pelouses et pâturages naturels	ha	994.0	994.0
LANDES	40	OC30322-Surface des landes et broussailles	ha	5056.0	5146.0
LANDES	40	OC30323-Surface de la végétation sclérophylle	ha	0.0	0.0
LANDES	40	OC30324-Surface des forêts et végétations arbustives en mutation	ha	94808.0	229154.0
LANDES	40	OC30331-Surface des plages, dunes, sables	ha	2703.0	2703.0
LANDES	40	OC30332-Surface des roches nues	ha	0.0	0.0
LANDES	40	OC30333-Surface de végétation clairsemée	ha	0.0	0.0
LANDES	40	OC30334-Surface des zones incendiées	ha	0.0	0.0
LANDES	40	OC30335-Surface des glaciers et neiges éternelles	ha	0.0	0.0
LANDES	40	OC30411-Surface des marais intérieurs	ha	1448.0	1451.0
LANDES	40	OC30412-Surface des tourbières	ha	0.0	0.0
LANDES	40	OC30421-Surface des marais maritimes	ha	58.0	58.0
LANDES	40	OC30422-Surface des marais salants	ha	0.0	0.0
LANDES	40	OC30423-Surface des zones intertidales	ha	69.0	69.0
LANDES	40	OC305111-Surface des cours et voies d'eau	ha	675.0	675.0
LANDES	40	OC305112-Surface des cours et voies d'eau temporaires	ha	0.0	0.0
LANDES	40	OC30512-Surface des plans d'eau	ha	10333.0	10328.0
LANDES	40	OC30521-Surface des lagunes littorales	ha	0.0	0.0
LANDES	40	OC30522-Surface des estuaires	ha	17.0	17.0
LANDES	40	OC30523-Surface des mers et océans	ha	0.0	0.0
LANDES	40	OC309999-Surface non affectée/renseignée	ha	0.0	0.0
LANDES	40	OC30Total de la surface des territoires artificialisés	ha	32706.0	35840.0
LANDES	40	OC30Total de la surface des territoires agricoles	ha	290232.0	290151.0
LANDES	40	OC30Total de la surface des forêts et milieux semi-naturels	ha	599708.0	596657.0
LANDES	40	OC30Total de la surface des zones humides	ha	1574.0	1578.0
LANDES	40	OC30Total de la surface en eau	ha	11025.0	11020.0
LANDES	40	OC30Surface totale	ha	935246.0	935246.0
LOIR-ET-CHER	41	OC30111-Surface du tissu urbain continu	ha	95.0	95.0
LOIR-ET-CHER	41	OC30112-Surface du tissu urbain discontinu	ha	18683.0	18976.0
LOIR-ET-CHER	41	OC30121-Surface des zones industrielles ou commerciales et installations publiques	ha	2196.0	2428.0
LOIR-ET-CHER	41	OC30122-Surface des réseaux routiers et ferroviaires et espaces associés	ha	540.0	567.0
LOIR-ET-CHER	41	OC30123-Surface des zones portuaires	ha	0.0	0.0
LOIR-ET-CHER	41	OC30124-Surface des aéroports	ha	222.0	222.0
LOIR-ET-CHER	41	OC30131-Surface consacrée à l'extraction de matériaux	ha	458.0	478.0
LOIR-ET-CHER	41	OC30132-Surface occupée par des décharges	ha	29.0	29.0
LOIR-ET-CHER	41	OC30133-Surface des chantiers	ha	27.0	30.0
LOIR-ET-CHER	41	OC30141-Surface des espaces verts urbains	ha	98.0	98.0
LOIR-ET-CHER	41	OC30142-Surface occupée par des équipements sportifs et de loisirs	ha	1273.0	1241.0
LOIR-ET-CHER	41	OC302111-Surface des terres arables hors périmètres d'irrigation	ha	281045.0	280834.0
LOIR-ET-CHER	41	OC302112-Surface des cannes à sucre	ha	0.0	0.0
LOIR-ET-CHER	41	OC30212-Surface des périmètres irrigués en permanence	ha	0.0	0.0
LOIR-ET-CHER	41	OC30213-Surface des rizières	ha	0.0	0.0
LOIR-ET-CHER	41	OC30221-Surface des vignobles	ha	11450.0	11450.0
LOIR-ET-CHER	41	OC302221-Surface des vergers et petits fruits	ha	535.0	535.0
LOIR-ET-CHER	41	OC302222-Surface des bananeraies	ha	0.0	0.0
LOIR-ET-CHER	41	OC302223-Surface des palmeraies	ha	0.0	0.0
LOIR-ET-CHER	41	OC302224-Surface des caféiers	ha	0.0	0.0
LOIR-ET-CHER	41	OC30223-Surface des oliveraies	ha	0.0	0.0
LOIR-ET-CHER	41	OC30231-Surface des prairies et autres surfaces toujours en herbe à usage agricole	ha	23338.0	23186.0
LOIR-ET-CHER	41	OC30241-Surface des cultures annuelles associées à des cultures permanentes	ha	0.0	0.0
LOIR-ET-CHER	41	OC30242-Surface des systèmes culturaux et parcellaires complexes	ha	46414.0	46253.0
LOIR-ET-CHER	41	OC30243-Surface essentiellement agricole, interrompue par des espaces naturels importants	ha	36802.0	36746.0
LOIR-ET-CHER	41	OC30244-Surface des territoires agroforestiers	ha	0.0	0.0
LOIR-ET-CHER	41	OC303111-Surface des forêts de feuillus	ha	160017.0	161052.0
LOIR-ET-CHER	41	OC303111-Surface des mangroves	ha	0.0	0.0
LOIR-ET-CHER	41	OC30312-Surface des forêts de conifères	ha	27622.0	27538.0
LOIR-ET-CHER	41	OC30313-Surface des forêts mélangées	ha	21220.0	21356.0
LOIR-ET-CHER	41	OC30321-Surface des pelouses et pâturages naturels	ha	0.0	0.0
LOIR-ET-CHER	41	OC30322-Surface des landes et broussailles	ha	203.0	203.0
LOIR-ET-CHER	41	OC30323-Surface de la végétation sclérophylle	ha	0.0	0.0
LOIR-ET-CHER	41	OC30324-Surface des forêts et végétations arbustives en mutation	ha	2849.0	1790.0
LOIR-ET-CHER	41	OC30331-Surface des plages, dunes, sables	ha	0.0	0.0
LOIR-ET-CHER	41	OC30332-Surface des roches nues	ha	0.0	0.0
LOIR-ET-CHER	41	OC30333-Surface de végétation clairsemée	ha	0.0	0.0
LOIR-ET-CHER	41	OC30334-Surface des zones incendiées	ha	0.0	0.0
LOIR-ET-CHER	41	OC30335-Surface des glaciers et neiges éternelles	ha	0.0	0.0
LOIR-ET-CHER	41	OC30411-Surface des marais intérieurs	ha	467.0	467.0
LOIR-ET-CHER	41	OC30412-Surface des tourbières	ha	0.0	0.0
LOIR-ET-CHER	41	OC30421-Surface des marais maritimes	ha	0.0	0.0
LOIR-ET-CHER	41	OC30422-Surface des marais salants	ha	0.0	0.0
LOIR-ET-CHER	41	OC30423-Surface des zones intertidales	ha	0.0	0.0
LOIR-ET-CHER	41	OC305111-Surface des cours et voies d'eau	ha	1980.0	1988.0
LOIR-ET-CHER	41	OC305112-Surface des cours et voies d'eau temporaires	ha	0.0	0.0
LOIR-ET-CHER	41	OC30512-Surface des plans d'eau	ha	3591.0	3591.0
LOIR-ET-CHER	41	OC30521-Surface des lagunes littorales	ha	0.0	0.0
LOIR-ET-CHER	41	OC30522-Surface des estuaires	ha	0.0	0.0
LOIR-ET-CHER	41	OC30523-Surface des mers et océans	ha	0.0	0.0
LOIR-ET-CHER	41	OC309999-Surface non affectée/renseignée	ha	0.0	0.0
LOIR-ET-CHER	41	OC30Total de la surface des territoires artificialisés	ha	23622.0	24165.0
LOIR-ET-CHER	41	OC30Total de la surface des territoires agricoles	ha	399584.0	399004.0
LOIR-ET-CHER	41	OC30Total de la surface des forêts et milieux semi-naturels	ha	211911.0	211940.0
LOIR-ET-CHER	41	OC30Total de la surface des zones humides	ha	467.0	467.0
LOIR-ET-CHER	41	OC30Total de la surface en eau	ha	5571.0	5579.0
LOIR-ET-CHER	41	OC30Surface totale	ha	641155.0	641155.0
LOIRE	42	OC30111-Surface du tissu urbain continu	ha	826.0	826.0
LOIRE	42	OC30112-Surface du tissu urbain discontinu	ha	24735.0	25225.0
LOIRE	42	OC30121-Surface des zones industrielles ou commerciales et installations publiques	ha	5221.0	5392.0
LOIRE	42	OC30122-Surface des réseaux routiers et ferroviaires et espaces associés	ha	540.0	571.0
LOIRE	42	OC30123-Surface des zones portuaires	ha	0.0	0.0
LOIRE	42	OC30124-Surface des aéroports	ha	279.0	279.0
LOIRE	42	OC30131-Surface consacrée à l'extraction de matériaux	ha	506.0	548.0
LOIRE	42	OC30132-Surface occupée par des décharges	ha	57.0	65.0
LOIRE	42	OC30133-Surface des chantiers	ha	94.0	278.0
LOIRE	42	OC30141-Surface des espaces verts urbains	ha	292.0	292.0
LOIRE	42	OC30142-Surface occupée par des équipements sportifs et de loisirs	ha	921.0	921.0
LOIRE	42	OC302111-Surface des terres arables hors périmètres d'irrigation	ha	24572.0	24555.0
LOIRE	42	OC302112-Surface des cannes à sucre	ha	0.0	0.0
LOIRE	42	OC30212-Surface des périmètres irrigués en permanence	ha	0.0	0.0
LOIRE	42	OC30213-Surface des rizières	ha	0.0	0.0
LOIRE	42	OC30221-Surface des vignobles	ha	790.0	790.0
LOIRE	42	OC302221-Surface des vergers et petits fruits	ha	3091.0	3079.0
LOIRE	42	OC302222-Surface des bananeraies	ha	0.0	0.0
LOIRE	42	OC302223-Surface des palmeraies	ha	0.0	0.0
LOIRE	42	OC302224-Surface des caféiers	ha	0.0	0.0
LOIRE	42	OC30223-Surface des oliveraies	ha	0.0	0.0
LOIRE	42	OC30231-Surface des prairies et autres surfaces toujours en herbe à usage agricole	ha	195369.0	194822.0
LOIRE	42	OC30241-Surface des cultures annuelles associées à des cultures permanentes	ha	0.0	0.0
LOIRE	42	OC30242-Surface des systèmes culturaux et parcellaires complexes	ha	57948.0	57654.0
LOIRE	42	OC30243-Surface essentiellement agricole, interrompue par des espaces naturels importants	ha	16147.0	16170.0
LOIRE	42	OC30244-Surface des territoires agroforestiers	ha	0.0	0.0
LOIRE	42	OC303111-Surface des forêts de feuillus	ha	26654.0	26625.0
LOIRE	42	OC303111-Surface des mangroves	ha	0.0	0.0
LOIRE	42	OC30312-Surface des forêts de conifères	ha	70023.0	70206.0
LOIRE	42	OC30313-Surface des forêts mélangées	ha	34842.0	34840.0
LOIRE	42	OC30321-Surface des pelouses et pâturages naturels	ha	1476.0	1476.0
LOIRE	42	OC30322-Surface des landes et broussailles	ha	2466.0	2466.0
LOIRE	42	OC30323-Surface de la végétation sclérophylle	ha	0.0	0.0
LOIRE	42	OC30324-Surface des forêts et végétations arbustives en mutation	ha	8130.0	7897.0
LOIRE	42	OC30331-Surface des plages, dunes, sables	ha	0.0	0.0
LOIRE	42	OC30332-Surface des roches nues	ha	0.0	0.0
LOIRE	42	OC30333-Surface de végétation clairsemée	ha	0.0	0.0
LOIRE	42	OC30334-Surface des zones incendiées	ha	0.0	0.0
LOIRE	42	OC30335-Surface des glaciers et neiges éternelles	ha	0.0	0.0
LOIRE	42	OC30411-Surface des marais intérieurs	ha	0.0	0.0
LOIRE	42	OC30412-Surface des tourbières	ha	0.0	0.0
LOIRE	42	OC30421-Surface des marais maritimes	ha	0.0	0.0
LOIRE	42	OC30422-Surface des marais salants	ha	0.0	0.0
LOIRE	42	OC30423-Surface des zones intertidales	ha	0.0	0.0
LOIRE	42	OC305111-Surface des cours et voies d'eau	ha	2689.0	2689.0
LOIRE	42	OC305112-Surface des cours et voies d'eau temporaires	ha	0.0	0.0
LOIRE	42	OC30512-Surface des plans d'eau	ha	1994.0	1994.0
LOIRE	42	OC30521-Surface des lagunes littorales	ha	0.0	0.0
LOIRE	42	OC30522-Surface des estuaires	ha	0.0	0.0
LOIRE	42	OC30523-Surface des mers et océans	ha	0.0	0.0
LOIRE	42	OC309999-Surface non affectée/renseignée	ha	0.0	0.0
LOIRE	42	OC30Total de la surface des territoires artificialisés	ha	33470.0	34396.0
LOIRE	42	OC30Total de la surface des territoires agricoles	ha	297916.0	297070.0
LOIRE	42	OC30Total de la surface des forêts et milieux semi-naturels	ha	143590.0	143510.0
LOIRE	42	OC30Total de la surface des zones humides	ha	0.0	0.0
LOIRE	42	OC30Total de la surface en eau	ha	4683.0	4683.0
LOIRE	42	OC30Surface totale	ha	479659.0	479659.0
LOIRE-ATLANTIQUE	44	OC30111-Surface du tissu urbain continu	ha	425.0	425.0
LOIRE-ATLANTIQUE	44	OC30112-Surface du tissu urbain discontinu	ha	48923.0	49933.0
LOIRE-ATLANTIQUE	44	OC30121-Surface des zones industrielles ou commerciales et installations publiques	ha	8866.0	9651.0
LOIRE-ATLANTIQUE	44	OC30122-Surface des réseaux routiers et ferroviaires et espaces associés	ha	778.0	917.0
LOIRE-ATLANTIQUE	44	OC30123-Surface des zones portuaires	ha	415.0	415.0
LOIRE-ATLANTIQUE	44	OC30124-Surface des aéroports	ha	680.0	680.0
LOIRE-ATLANTIQUE	44	OC30131-Surface consacrée à l'extraction de matériaux	ha	1168.0	1310.0
LOIRE-ATLANTIQUE	44	OC30132-Surface occupée par des décharges	ha	95.0	95.0
LOIRE-ATLANTIQUE	44	OC30133-Surface des chantiers	ha	56.0	96.0
LOIRE-ATLANTIQUE	44	OC30141-Surface des espaces verts urbains	ha	515.0	498.0
LOIRE-ATLANTIQUE	44	OC30142-Surface occupée par des équipements sportifs et de loisirs	ha	4411.0	4401.0
LOIRE-ATLANTIQUE	44	OC302111-Surface des terres arables hors périmètres d'irrigation	ha	205961.0	205590.0
LOIRE-ATLANTIQUE	44	OC302112-Surface des cannes à sucre	ha	0.0	0.0
LOIRE-ATLANTIQUE	44	OC30212-Surface des périmètres irrigués en permanence	ha	0.0	0.0
LOIRE-ATLANTIQUE	44	OC30213-Surface des rizières	ha	0.0	0.0
LOIRE-ATLANTIQUE	44	OC30221-Surface des vignobles	ha	16280.0	16309.0
LOIRE-ATLANTIQUE	44	OC302221-Surface des vergers et petits fruits	ha	647.0	599.0
LOIRE-ATLANTIQUE	44	OC302222-Surface des bananeraies	ha	0.0	0.0
LOIRE-ATLANTIQUE	44	OC302223-Surface des palmeraies	ha	0.0	0.0
LOIRE-ATLANTIQUE	44	OC302224-Surface des caféiers	ha	0.0	0.0
LOIRE-ATLANTIQUE	44	OC30223-Surface des oliveraies	ha	0.0	0.0
LOIRE-ATLANTIQUE	44	OC30231-Surface des prairies et autres surfaces toujours en herbe à usage agricole	ha	136538.0	135501.0
LOIRE-ATLANTIQUE	44	OC30241-Surface des cultures annuelles associées à des cultures permanentes	ha	92.0	92.0
LOIRE-ATLANTIQUE	44	OC30242-Surface des systèmes culturaux et parcellaires complexes	ha	184001.0	183290.0
LOIRE-ATLANTIQUE	44	OC30243-Surface essentiellement agricole, interrompue par des espaces naturels importants	ha	11053.0	11002.0
LOIRE-ATLANTIQUE	44	OC30244-Surface des territoires agroforestiers	ha	0.0	0.0
LOIRE-ATLANTIQUE	44	OC303111-Surface des forêts de feuillus	ha	22981.0	23072.0
LOIRE-ATLANTIQUE	44	OC303111-Surface des mangroves	ha	0.0	0.0
LOIRE-ATLANTIQUE	44	OC30312-Surface des forêts de conifères	ha	6566.0	6493.0
LOIRE-ATLANTIQUE	44	OC30313-Surface des forêts mélangées	ha	4981.0	5080.0
LOIRE-ATLANTIQUE	44	OC30321-Surface des pelouses et pâturages naturels	ha	147.0	147.0
LOIRE-ATLANTIQUE	44	OC30322-Surface des landes et broussailles	ha	709.0	709.0
LOIRE-ATLANTIQUE	44	OC30323-Surface de la végétation sclérophylle	ha	0.0	0.0
LOIRE-ATLANTIQUE	44	OC30324-Surface des forêts et végétations arbustives en mutation	ha	2183.0	2001.0
LOIRE-ATLANTIQUE	44	OC30331-Surface des plages, dunes, sables	ha	266.0	266.0
LOIRE-ATLANTIQUE	44	OC30332-Surface des roches nues	ha	0.0	0.0
LOIRE-ATLANTIQUE	44	OC30333-Surface de végétation clairsemée	ha	0.0	0.0
LOIRE-ATLANTIQUE	44	OC30334-Surface des zones incendiées	ha	0.0	0.0
LOIRE-ATLANTIQUE	44	OC30335-Surface des glaciers et neiges éternelles	ha	0.0	0.0
LOIRE-ATLANTIQUE	44	OC30411-Surface des marais intérieurs	ha	19267.0	19432.0
LOIRE-ATLANTIQUE	44	OC30412-Surface des tourbières	ha	85.0	85.0
LOIRE-ATLANTIQUE	44	OC30421-Surface des marais maritimes	ha	136.0	136.0
LOIRE-ATLANTIQUE	44	OC30422-Surface des marais salants	ha	2621.0	2621.0
LOIRE-ATLANTIQUE	44	OC30423-Surface des zones intertidales	ha	711.0	711.0
LOIRE-ATLANTIQUE	44	OC305111-Surface des cours et voies d'eau	ha	3897.0	3897.0
LOIRE-ATLANTIQUE	44	OC305112-Surface des cours et voies d'eau temporaires	ha	0.0	0.0
LOIRE-ATLANTIQUE	44	OC30512-Surface des plans d'eau	ha	3784.0	3784.0
LOIRE-ATLANTIQUE	44	OC30521-Surface des lagunes littorales	ha	0.0	0.0
LOIRE-ATLANTIQUE	44	OC30522-Surface des estuaires	ha	694.0	694.0
LOIRE-ATLANTIQUE	44	OC30523-Surface des mers et océans	ha	77.0	77.0
LOIRE-ATLANTIQUE	44	OC309999-Surface non affectée/renseignée	ha	0.0	0.0
LOIRE-ATLANTIQUE	44	OC30Total de la surface des territoires artificialisés	ha	66331.0	68420.0
LOIRE-ATLANTIQUE	44	OC30Total de la surface des territoires agricoles	ha	554572.0	552383.0
LOIRE-ATLANTIQUE	44	OC30Total de la surface des forêts et milieux semi-naturels	ha	37833.0	37769.0
LOIRE-ATLANTIQUE	44	OC30Total de la surface des zones humides	ha	22820.0	22984.0
LOIRE-ATLANTIQUE	44	OC30Total de la surface en eau	ha	8452.0	8452.0
LOIRE-ATLANTIQUE	44	OC30Surface totale	ha	690008.0	690008.0
LOIRET	45	OC30111-Surface du tissu urbain continu	ha	358.0	358.0
LOIRET	45	OC30112-Surface du tissu urbain discontinu	ha	28701.0	29158.0
LOIRET	45	OC30121-Surface des zones industrielles ou commerciales et installations publiques	ha	5708.0	6009.0
LOIRET	45	OC30122-Surface des réseaux routiers et ferroviaires et espaces associés	ha	262.0	606.0
LOIRET	45	OC30123-Surface des zones portuaires	ha	0.0	0.0
LOIRET	45	OC30124-Surface des aéroports	ha	752.0	752.0
LOIRET	45	OC30131-Surface consacrée à l'extraction de matériaux	ha	841.0	869.0
LOIRET	45	OC30132-Surface occupée par des décharges	ha	0.0	42.0
LOIRET	45	OC30133-Surface des chantiers	ha	111.0	125.0
LOIRET	45	OC30141-Surface des espaces verts urbains	ha	392.0	392.0
LOIRET	45	OC30142-Surface occupée par des équipements sportifs et de loisirs	ha	1690.0	1690.0
LOIRET	45	OC302111-Surface des terres arables hors périmètres d'irrigation	ha	364358.0	363698.0
LOIRET	45	OC302112-Surface des cannes à sucre	ha	0.0	0.0
LOIRET	45	OC30212-Surface des périmètres irrigués en permanence	ha	0.0	0.0
LOIRET	45	OC30213-Surface des rizières	ha	0.0	0.0
LOIRET	45	OC30221-Surface des vignobles	ha	27.0	27.0
LOIRET	45	OC302221-Surface des vergers et petits fruits	ha	1544.0	1506.0
LOIRET	45	OC302222-Surface des bananeraies	ha	0.0	0.0
LOIRET	45	OC302223-Surface des palmeraies	ha	0.0	0.0
LOIRET	45	OC302224-Surface des caféiers	ha	0.0	0.0
LOIRET	45	OC30223-Surface des oliveraies	ha	0.0	0.0
LOIRET	45	OC30231-Surface des prairies et autres surfaces toujours en herbe à usage agricole	ha	44034.0	43821.0
LOIRET	45	OC30241-Surface des cultures annuelles associées à des cultures permanentes	ha	0.0	0.0
LOIRET	45	OC30242-Surface des systèmes culturaux et parcellaires complexes	ha	20708.0	20440.0
LOIRET	45	OC30243-Surface essentiellement agricole, interrompue par des espaces naturels importants	ha	25062.0	25003.0
LOIRET	45	OC30244-Surface des territoires agroforestiers	ha	0.0	0.0
LOIRET	45	OC303111-Surface des forêts de feuillus	ha	138421.0	139537.0
LOIRET	45	OC303111-Surface des mangroves	ha	0.0	0.0
LOIRET	45	OC30312-Surface des forêts de conifères	ha	26079.0	26363.0
LOIRET	45	OC30313-Surface des forêts mélangées	ha	9037.0	8788.0
LOIRET	45	OC30321-Surface des pelouses et pâturages naturels	ha	0.0	0.0
LOIRET	45	OC30322-Surface des landes et broussailles	ha	242.0	242.0
LOIRET	45	OC30323-Surface de la végétation sclérophylle	ha	0.0	0.0
LOIRET	45	OC30324-Surface des forêts et végétations arbustives en mutation	ha	5926.0	4801.0
LOIRET	45	OC30331-Surface des plages, dunes, sables	ha	282.0	250.0
LOIRET	45	OC30332-Surface des roches nues	ha	0.0	0.0
LOIRET	45	OC30333-Surface de végétation clairsemée	ha	0.0	0.0
LOIRET	45	OC30334-Surface des zones incendiées	ha	0.0	0.0
LOIRET	45	OC30335-Surface des glaciers et neiges éternelles	ha	0.0	0.0
LOIRET	45	OC30411-Surface des marais intérieurs	ha	148.0	148.0
LOIRET	45	OC30412-Surface des tourbières	ha	0.0	0.0
LOIRET	45	OC30421-Surface des marais maritimes	ha	0.0	0.0
LOIRET	45	OC30422-Surface des marais salants	ha	0.0	0.0
LOIRET	45	OC30423-Surface des zones intertidales	ha	0.0	0.0
LOIRET	45	OC305111-Surface des cours et voies d'eau	ha	3652.0	3658.0
LOIRET	45	OC305112-Surface des cours et voies d'eau temporaires	ha	0.0	0.0
LOIRET	45	OC30512-Surface des plans d'eau	ha	2124.0	2177.0
LOIRET	45	OC30521-Surface des lagunes littorales	ha	0.0	0.0
LOIRET	45	OC30522-Surface des estuaires	ha	0.0	0.0
LOIRET	45	OC30523-Surface des mers et océans	ha	0.0	0.0
LOIRET	45	OC309999-Surface non affectée/renseignée	ha	0.0	0.0
LOIRET	45	OC30Total de la surface des territoires artificialisés	ha	38815.0	39999.0
LOIRET	45	OC30Total de la surface des territoires agricoles	ha	455733.0	454496.0
LOIRET	45	OC30Total de la surface des forêts et milieux semi-naturels	ha	179986.0	179981.0
LOIRET	45	OC30Total de la surface des zones humides	ha	148.0	148.0
LOIRET	45	OC30Total de la surface en eau	ha	5777.0	5835.0
LOIRET	45	OC30Surface totale	ha	680458.0	680458.0
LOT	46	OC30111-Surface du tissu urbain continu	ha	180.0	180.0
LOT	46	OC30112-Surface du tissu urbain discontinu	ha	6078.0	6119.0
LOT	46	OC30121-Surface des zones industrielles ou commerciales et installations publiques	ha	738.0	788.0
LOT	46	OC30122-Surface des réseaux routiers et ferroviaires et espaces associés	ha	904.0	904.0
LOT	46	OC30123-Surface des zones portuaires	ha	0.0	0.0
LOT	46	OC30124-Surface des aéroports	ha	72.0	92.0
LOT	46	OC30131-Surface consacrée à l'extraction de matériaux	ha	392.0	410.0
LOT	46	OC30132-Surface occupée par des décharges	ha	0.0	0.0
LOT	46	OC30133-Surface des chantiers	ha	20.0	26.0
LOT	46	OC30141-Surface des espaces verts urbains	ha	0.0	0.0
LOT	46	OC30142-Surface occupée par des équipements sportifs et de loisirs	ha	129.0	129.0
LOT	46	OC302111-Surface des terres arables hors périmètres d'irrigation	ha	19969.0	19969.0
LOT	46	OC302112-Surface des cannes à sucre	ha	0.0	0.0
LOT	46	OC30212-Surface des périmètres irrigués en permanence	ha	0.0	0.0
LOT	46	OC30213-Surface des rizières	ha	0.0	0.0
LOT	46	OC30221-Surface des vignobles	ha	3661.0	3661.0
LOT	46	OC302221-Surface des vergers et petits fruits	ha	1658.0	1658.0
LOT	46	OC302222-Surface des bananeraies	ha	0.0	0.0
LOT	46	OC302223-Surface des palmeraies	ha	0.0	0.0
LOT	46	OC302224-Surface des caféiers	ha	0.0	0.0
LOT	46	OC30223-Surface des oliveraies	ha	0.0	0.0
LOT	46	OC30231-Surface des prairies et autres surfaces toujours en herbe à usage agricole	ha	102733.0	102693.0
